host,neighboraddress,timestamp,vrf,lastchange,peer_as,sessionstate,prefixesreceived,prefixaccepted,prefixsent,peergroups,neighborinfo,DeviceType
sx98anrz2.network.microsoft.com,172.199.230.170,31:09.6,be,43:55.1,,CONNECT,0,0,0,be-fabric-fw-v4,sx98p52hc,Service_leaf
sx98anrz2.network.microsoft.com,172.199.228.154,31:09.6,admin,46:57.4,,ESTABLISHED,0,0,0,admin-fabric-fw-v4,sx98p52hc,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:5::e1a,31:09.6,admin,46:44.5,,ESTABLISHED,0,1,12,admin-fabric-fw-v6,sx98p52hc,Service_leaf
sx98anrz2.network.microsoft.com,172.199.230.158,31:09.6,be,46:44.5,,ESTABLISHED,0,0,0,be-fw-v4,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,172.199.231.154,31:09.6,hgs,46:44.2,,ESTABLISHED,1,1,0,hgs-fabric-fw-v4,sx98p52hc,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:d::a,31:09.6,inter-dc,46:44.1,,ESTABLISHED,4,4,2,inter-dc-macsec-v6,sx98anre1,Service_leaf
sx98anrz2.network.microsoft.com,172.199.234.154,31:09.6,inter-dc,46:42.0,,ESTABLISHED,0,33,12,inter-dc-fw-v4,sx98p52ha,Service_leaf
sx98anrz2.network.microsoft.com,172.199.231.158,31:09.7,hgs,46:42.0,,ESTABLISHED,1,1,4,hgs-fabric-fw-v4,sx98p52hd,Service_leaf
sx98anrz2.network.microsoft.com,172.199.234.158,31:09.7,inter-dc,46:44.7,,ESTABLISHED,0,0,0,inter-dc-fw-v4,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:d::e1e,31:09.7,inter-dc,46:44.2,,ESTABLISHED,0,0,0,inter-dc-fw-v6,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:9::e1a,31:09.7,support,46:43.0,,ESTABLISHED,0,0,0,support-fabric-fw-v6,sx98p52hc,Service_leaf
sx98anrz2.network.microsoft.com,172.199.234.170,31:09.7,inter-dc,46:42.8,,ESTABLISHED,0,0,0,inter-dc-fabric-fw-v4,sx98p52hc,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:8::e1a,31:09.7,hgs,46:43.2,,ESTABLISHED,0,0,4,hgs-fabric-fw-v6,sx98p52hc,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:9::e1e,31:09.7,support,46:44.2,,ESTABLISHED,0,0,0,support-fabric-fw-v6,sx98p52hd,Service_leaf
sx98anrz2.network.microsoft.com,172.199.232.206,31:09.7,support,37:06.7,,ESTABLISHED,0,0,0,support-hlb-v4,sx98f5bhb,Service_leaf
sx98anrz2.network.microsoft.com,172.199.236.138,31:09.7,az-be,43:56.2,,IDLE,0,0,0,az-be-fw-v4,sx98p52ha,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:f::e0a,31:09.7,az-be,43:56.1,,IDLE,0,0,0,az-be-fw-v6,sx98p52ha,Service_leaf
sx98anrz2.network.microsoft.com,172.199.234.174,31:09.7,inter-dc,46:44.4,,ESTABLISHED,0,1,0,inter-dc-fabric-fw-v4,sx98p52hd,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:11::e0e,31:09.7,dsre-fabric,46:45.5,,ESTABLISHED,0,0,0,dsre-fabric-tenant-fw-v6,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,172.199.237.138,31:09.7,dsre-fabric,46:43.3,,ESTABLISHED,33,33,14,dsre-fabric-tenant-fw-v4,sx98p52ha,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:11::e0a,31:09.7,dsre-fabric,46:44.7,,ESTABLISHED,0,0,0,dsre-fabric-tenant-fw-v6,sx98p52ha,Service_leaf
sx98anrz2.network.microsoft.com,172.199.237.142,31:09.7,dsre-fabric,46:44.8,,ESTABLISHED,33,33,14,dsre-fabric-tenant-fw-v4,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,172.199.228.158,31:09.7,admin,46:42.5,,ESTABLISHED,0,0,0,admin-fabric-fw-v4,sx98p52hd,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:d::e2a,31:09.7,inter-dc,46:43.0,,ESTABLISHED,0,1,0,inter-dc-fabric-fw-v6,sx98p52hc,Service_leaf
sx98anrz2.network.microsoft.com,172.199.236.142,31:09.7,az-be,43:56.1,,IDLE,0,0,0,az-be-fw-v4,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,172.199.226.5,31:09.7,inter-dc,46:43.9,,ESTABLISHED,0,0,0,inter-dc-macsec-v4,sx98anre1,Service_leaf
sx98anrz2.network.microsoft.com,172.199.227.202,31:09.7,external,56:22.7,,CONNECT,0,0,0,external-hlb-v4,sx98f5bha,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:4::f0a,31:09.7,external,43:56.1,,ACTIVE,0,0,0,external-hlb-v6,sx98f5bhb,Service_leaf
sx98anrz2.network.microsoft.com,172.199.227.138,31:09.7,external,46:43.2,,ESTABLISHED,0,0,0,external-fw-v4,sx98p52ha,Service_leaf
sx98anrz2.network.microsoft.com,172.199.227.214,31:09.7,external,47:01.4,,ESTABLISHED,0,0,1,external-glb-v4,sx98f5bgb,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:4::e0e,31:09.7,external,46:45.4,,ESTABLISHED,1,1,24,external-fw-v6,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:4::e0a,31:09.7,external,46:45.2,,ESTABLISHED,1,1,24,external-fw-v6,sx98p52ha,Service_leaf
sx98anrz2.network.microsoft.com,172.199.227.142,31:09.7,external,46:57.4,,ESTABLISHED,0,0,0,external-fw-v4,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:5::e1e,31:09.8,admin,46:42.1,,ESTABLISHED,0,0,13,admin-fabric-fw-v6,sx98p52hd,Service_leaf
sx98anrz2.network.microsoft.com,172.199.230.174,31:09.8,be,43:55.9,,CONNECT,0,0,0,be-fabric-fw-v4,sx98p52hd,Service_leaf
sx98anrz2.network.microsoft.com,172.199.226.138,31:09.8,internal,46:42.4,,ESTABLISHED,0,1,0,internal-fw-v4,sx98p52ha,Service_leaf
sx98anrz2.network.microsoft.com,172.199.225.174,31:09.8,inetfe,46:40.0,,ESTABLISHED,0,0,0,inetfe-fabric-fw-v4,sx98p52hd,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:7::e1a,31:09.8,be,46:42.9,,ESTABLISHED,0,0,0,be-fw-v6,sx98p52ha,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:7::e1e,31:09.8,be,46:45.1,,ESTABLISHED,0,0,0,be-fw-v6,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,172.199.230.154,31:09.8,be,46:43.0,,ESTABLISHED,0,0,0,be-fw-v4,sx98p52ha,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:7::e2e,31:09.8,be,43:56.1,,CONNECT,0,0,0,be-fabric-fw-v6,sx98p52hd,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:2::f0e,31:09.8,inetfe,43:55.9,,ACTIVE,0,0,0,inetfe-hlb-v6,sx98f5bhb,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:a::e0a,31:09.8,saw-int,46:43.6,,ESTABLISHED,0,0,0,saw-int-fw-v6,sx98p52ha,Service_leaf
sx98anrz2.network.microsoft.com,172.199.233.206,31:09.8,saw-int,38:04.8,,ESTABLISHED,0,0,0,saw-int-hlb-v4,sx98f5bhb,Service_leaf
sx98anrz2.network.microsoft.com,172.199.225.170,31:09.8,inetfe,46:43.2,,ESTABLISHED,0,0,0,inetfe-fabric-fw-v4,sx98p52hc,Service_leaf
sx98anrz2.network.microsoft.com,172.199.225.202,31:09.8,inetfe,43:56.5,,CONNECT,0,0,0,inetfe-hlb-v4,sx98f5bha,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:2::e1e,31:09.8,inetfe,46:42.9,,ESTABLISHED,1,0,0,inetfe-fw-v6,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:2::e2a,31:09.8,inetfe,46:45.0,,ESTABLISHED,0,0,0,inetfe-fabric-fw-v6,sx98p52hc,Service_leaf
sx98anrz2.network.microsoft.com,172.199.226.206,31:09.8,internal,37:06.7,,ESTABLISHED,4,4,8,internal-hlb-v4,sx98f5bhb,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:3::e0a,31:09.8,internal,46:44.0,,ESTABLISHED,0,1,0,internal-fw-v6,sx98p52ha,Service_leaf
sx98anrz2.network.microsoft.com,172.199.226.214,31:09.8,internal,47:16.2,,ESTABLISHED,0,0,0,internal-glb-v4,sx98f5bga,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:2::e1a,31:09.8,inetfe,46:43.6,,ESTABLISHED,1,1,1,inetfe-fw-v6,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:4::f06,31:09.8,external,07:54.6,,ACTIVE,0,0,0,external-hlb-v6,sx98f5bhb,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:6::e06,31:09.8,vpz,53:34.8,,ESTABLISHED,1,1,56,vpz-fw-v6,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:4::f02,31:09.8,external,07:54.6,,IDLE,0,0,0,external-hlb-v6,sx98f5bhb,Service_leaf
sx98anrz1.network.microsoft.com,172.199.229.194,31:09.8,vpz,51:17.9,,IDLE,0,0,0,vpz-hlb-v4,sx98f5bha,Service_leaf
sx98anrz1.network.microsoft.com,172.199.233.134,31:09.8,saw-int,53:38.1,,ESTABLISHED,0,1,5,saw-int-fw-v4,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:6::e02,31:09.8,vpz,10:33.7,,ESTABLISHED,0,1,0,vpz-fw-v6,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,172.199.229.198,31:09.8,vpz,37:06.5,,ESTABLISHED,0,0,0,vpz-hlb-v4,sx98f5bhb,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:a::e02,31:09.8,saw-int,10:34.0,,ESTABLISHED,1,1,4,saw-int-fw-v6,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,172.199.233.130,31:09.8,saw-int,10:32.9,,ESTABLISHED,1,1,5,saw-int-fw-v4,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,172.199.227.130,31:09.8,external,10:33.6,,ESTABLISHED,0,0,0,external-fw-v4,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,172.199.227.134,31:09.8,external,53:38.6,,ESTABLISHED,0,0,0,external-fw-v4,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,172.199.234.146,31:09.8,inter-dc,10:33.3,,ESTABLISHED,0,0,0,inter-dc-fw-v4,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:d::e22,31:09.8,inter-dc,10:34.7,,ESTABLISHED,1,1,4,inter-dc-fabric-fw-v6,sx98p52hc,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:d::e16,31:09.8,inter-dc,53:34.8,,ESTABLISHED,0,0,0,inter-dc-fw-v6,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:d::e12,31:09.8,inter-dc,10:34.9,,ESTABLISHED,1,1,4,inter-dc-fw-v6,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,172.199.234.150,31:09.8,inter-dc,53:36.9,,ESTABLISHED,29,29,12,inter-dc-fw-v4,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,172.199.226.1,31:09.8,inter-dc,10:34.4,,ESTABLISHED,0,0,0,inter-dc-macsec-v4,sx98anre1,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:d::e26,31:09.8,inter-dc,10:31.4,,ESTABLISHED,1,1,4,inter-dc-fabric-fw-v6,sx98p52hd,Service_leaf
sx98anrz2.network.microsoft.com,172.199.232.202,31:09.8,support,00:54.2,,CONNECT,0,0,0,support-hlb-v4,sx98f5bha,Service_leaf
sx98anrz2.network.microsoft.com,172.199.232.158,31:09.8,support,46:43.4,,ESTABLISHED,0,0,0,support-fabric-fw-v4,sx98p52hd,Service_leaf
sx98anrz2.network.microsoft.com,172.199.232.154,31:09.8,support,46:42.7,,ESTABLISHED,1,1,10,support-fabric-fw-v4,sx98p52hc,Service_leaf
sx98anrz2.network.microsoft.com,172.199.237.154,31:09.8,dsre-fabric,46:42.9,,ESTABLISHED,0,0,0,dsre-fabric-nontenant-fw-v4,sx98p52hc,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:11::e1e,31:09.8,dsre-fabric,46:44.8,,ESTABLISHED,0,0,0,dsre-fabric-nontenant-fw-v6,sx98p52hd,Service_leaf
sx98anrz2.network.microsoft.com,172.199.237.158,31:09.8,dsre-fabric,46:42.3,,ESTABLISHED,14,0,33,dsre-fabric-nontenant-fw-v4,sx98p52hd,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:f::e0e,31:09.8,az-be,43:56.1,,IDLE,0,0,0,az-be-fw-v6,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:11::e1a,31:09.8,dsre-fabric,46:42.5,,ESTABLISHED,0,0,0,dsre-fabric-nontenant-fw-v6,sx98p52hc,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:a::e0e,31:09.9,saw-int,46:43.4,,ESTABLISHED,0,0,0,saw-int-fw-v6,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,172.199.233.202,31:09.9,saw-int,59:51.4,,CONNECT,0,0,0,saw-int-hlb-v4,sx98f5bha,Service_leaf
sx98anrz2.network.microsoft.com,172.199.233.142,31:09.9,saw-int,46:43.0,,ESTABLISHED,0,0,0,saw-int-fw-v4,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,172.199.233.138,31:09.9,saw-int,46:42.5,,ESTABLISHED,1,1,5,saw-int-fw-v4,sx98p52ha,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:2::e2e,31:09.9,inetfe,46:42.6,,ESTABLISHED,0,0,0,inetfe-fabric-fw-v6,sx98p52hd,Service_leaf
sx98anrz2.network.microsoft.com,172.199.226.142,31:09.9,internal,46:42.4,,ESTABLISHED,1,1,23,internal-fw-v4,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,172.199.237.134,31:09.9,dsre-fabric,53:38.7,,ESTABLISHED,0,0,0,dsre-fabric-tenant-fw-v4,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,172.199.225.206,31:09.9,inetfe,43:56.3,,ACTIVE,0,0,0,inetfe-hlb-v4,sx98f5bhb,Service_leaf
sx98anrz2.network.microsoft.com,172.199.225.158,31:09.9,inetfe,46:55.3,,ESTABLISHED,3,3,1,inetfe-fw-v4,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:2::f0a,31:09.9,inetfe,43:56.5,,ACTIVE,0,0,0,inetfe-hlb-v6,sx98f5bha,Service_leaf
sx98anrz2.network.microsoft.com,172.199.226.202,31:09.9,internal,58:41.0,,CONNECT,0,0,0,internal-hlb-v4,sx98f5bha,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:3::e0e,31:09.9,internal,46:42.8,,ESTABLISHED,0,1,0,internal-fw-v6,sx98p52hb,Service_leaf
sx98anrz2.network.microsoft.com,172.199.225.154,31:09.9,inetfe,46:43.9,,ESTABLISHED,0,0,0,inetfe-fw-v4,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,172.199.229.134,31:09.9,vpz,53:38.7,,ESTABLISHED,1,0,5,vpz-fw-v4,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:11::e16,31:09.9,dsre-fabric,10:33.3,,ESTABLISHED,0,0,0,dsre-fabric-nontenant-fw-v6,sx98p52hd,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:11::e12,31:09.9,dsre-fabric,10:34.8,,ESTABLISHED,0,0,0,dsre-fabric-nontenant-fw-v6,sx98p52hc,Service_leaf
sx98anrz1.network.microsoft.com,172.199.237.146,31:09.9,dsre-fabric,10:31.9,,ESTABLISHED,0,0,0,dsre-fabric-nontenant-fw-v4,sx98p52hc,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:a::e06,31:09.9,saw-int,53:34.8,,ESTABLISHED,0,0,0,saw-int-fw-v6,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,172.199.229.130,31:09.9,vpz,10:33.8,,ESTABLISHED,0,0,0,vpz-fw-v4,sx98p52ha,Service_leaf
sx98anrz2.network.microsoft.com,2ff1:f801:3040:4::f0e,31:09.9,external,43:56.2,,ACTIVE,0,0,0,external-hlb-v6,sx98f5bhb,Service_leaf
sx98anrz2.network.microsoft.com,172.199.227.206,31:09.9,external,38:06.7,,ESTABLISHED,0,0,0,external-hlb-v4,sx98f5bhb,Service_leaf
sx98anrz1.network.microsoft.com,172.199.237.130,31:09.9,dsre-fabric,10:34.5,,ESTABLISHED,0,0,0,dsre-fabric-tenant-fw-v4,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,172.199.237.150,31:09.9,dsre-fabric,10:45.5,,ESTABLISHED,0,0,0,dsre-fabric-nontenant-fw-v4,sx98p52hd,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:11::e02,31:09.9,dsre-fabric,10:34.7,,ESTABLISHED,0,0,0,dsre-fabric-tenant-fw-v6,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:11::e06,31:09.9,dsre-fabric,53:34.8,,ESTABLISHED,0,0,0,dsre-fabric-tenant-fw-v6,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:8::e12,31:09.9,hgs,10:32.3,,ESTABLISHED,0,0,0,hgs-fabric-fw-v6,sx98p52hc,Service_leaf
sx98anrz1.network.microsoft.com,172.199.227.194,31:09.9,external,55:58.8,,IDLE,0,0,0,external-hlb-v4,sx98f5bha,Service_leaf
sx98anrz1.network.microsoft.com,172.199.227.198,31:09.9,external,38:11.7,,ESTABLISHED,0,0,0,external-hlb-v4,sx98f5bhb,Service_leaf
sx98anrz1.network.microsoft.com,172.199.227.210,31:09.9,external,47:00.6,,ESTABLISHED,0,0,0,external-glb-v4,sx98f5bgb,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:4::e06,31:09.9,external,53:34.8,,ESTABLISHED,0,0,0,external-fw-v6,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,172.199.233.198,31:09.9,saw-int,37:06.5,,ESTABLISHED,3,3,4,saw-int-hlb-v4,sx98f5bhb,Service_leaf
sx98anrz1.network.microsoft.com,172.199.233.194,31:09.9,saw-int,59:41.6,,IDLE,0,0,0,saw-int-hlb-v4,sx98f5bha,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:4::e02,31:09.9,external,10:34.4,,ESTABLISHED,0,0,0,external-fw-v6,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:d::2,31:09.9,inter-dc,10:33.3,,ESTABLISHED,4,4,2,inter-dc-macsec-v6,sx98anre1,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:d::6,31:09.9,inter-dc,25:48.6,,ESTABLISHED,0,0,0,inter-dc-macsec-v6,sx98anre2,Service_leaf
sx98anrz1.network.microsoft.com,172.199.226.3,31:09.9,inter-dc,25:47.7,,ESTABLISHED,12,0,0,inter-dc-macsec-v4,sx98anre2,Service_leaf
sx98anrz1.network.microsoft.com,172.199.234.166,31:09.9,inter-dc,10:33.7,,ESTABLISHED,0,0,0,inter-dc-fabric-fw-v4,sx98p52hd,Service_leaf
sx98anrz1.network.microsoft.com,172.199.230.162,31:09.9,be,07:55.0,,CONNECT,0,0,0,be-fabric-fw-v4,sx98p52hc,Service_leaf
sx98anrz1.network.microsoft.com,172.199.225.146,31:09.9,inetfe,10:34.6,,ESTABLISHED,3,3,1,inetfe-fw-v4,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,172.199.234.162,31:09.9,inter-dc,10:32.2,,ESTABLISHED,1,1,12,inter-dc-fabric-fw-v4,sx98p52hc,Service_leaf
sx98anrz1.network.microsoft.com,172.199.232.146,31:09.9,support,10:34.0,,ESTABLISHED,1,0,0,support-fabric-fw-v4,sx98p52hc,Service_leaf
sx98anrz1.network.microsoft.com,172.199.232.194,31:09.9,support,00:45.6,,IDLE,0,0,0,support-hlb-v4,sx98f5bha,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:2::f06,31:09.9,inetfe,07:54.6,,ACTIVE,0,0,0,inetfe-hlb-v6,sx98f5bhb,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:2::e16,31:09.9,inetfe,10:33.7,,ESTABLISHED,0,0,0,inetfe-fw-v6,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,172.199.225.162,31:09.9,inetfe,10:35.0,,ESTABLISHED,0,0,0,inetfe-fabric-fw-v4,sx98p52hc,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:7::e22,31:09.9,be,07:53.3,,CONNECT,0,0,0,be-fabric-fw-v6,sx98p52hc,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:2::e26,31:09.9,inetfe,10:33.4,,ESTABLISHED,0,0,0,inetfe-fabric-fw-v6,sx98p52hd,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:9::e16,31:09.9,support,10:33.3,,ESTABLISHED,0,0,0,support-fabric-fw-v6,sx98p52hd,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:2::e12,31:09.9,inetfe,10:34.8,,ESTABLISHED,1,0,0,inetfe-fw-v6,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,172.199.231.150,31:09.9,hgs,10:32.1,,ESTABLISHED,0,0,0,hgs-fabric-fw-v4,sx98p52hd,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:7::e26,31:09.9,be,07:55.0,,CONNECT,0,0,0,be-fabric-fw-v6,sx98p52hd,Service_leaf
sx98anrz1.network.microsoft.com,172.199.230.150,31:09.9,be,53:38.3,,ESTABLISHED,1,1,32,be-fw-v4,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:7::e16,31:09.9,be,53:34.7,,ESTABLISHED,1,1,32,be-fw-v6,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:7::e12,31:09.9,be,10:34.0,,ESTABLISHED,0,0,0,be-fw-v6,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,172.199.230.146,31:09.9,be,10:34.5,,ESTABLISHED,0,0,0,be-fw-v4,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,172.199.225.166,31:09.9,inetfe,10:33.7,,ESTABLISHED,0,0,0,inetfe-fabric-fw-v4,sx98p52hd,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:2::e22,31:09.9,inetfe,10:32.8,,ESTABLISHED,0,0,1,inetfe-fabric-fw-v6,sx98p52hc,Service_leaf
sx98anrz1.network.microsoft.com,172.199.231.146,31:09.9,hgs,10:33.7,,ESTABLISHED,1,0,4,hgs-fabric-fw-v4,sx98p52hc,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:8::e16,31:09.9,hgs,10:32.7,,ESTABLISHED,0,0,0,hgs-fabric-fw-v6,sx98p52hd,Service_leaf
sx98anrz1.network.microsoft.com,172.199.232.150,31:09.9,support,10:34.5,,ESTABLISHED,1,1,10,support-fabric-fw-v4,sx98p52hd,Service_leaf
sx98anrz1.network.microsoft.com,172.199.232.198,31:09.9,support,37:06.4,,ESTABLISHED,3,3,7,support-hlb-v4,sx98f5bhb,Service_leaf
sx98anrz1.network.microsoft.com,172.199.230.166,31:09.9,be,07:55.1,,CONNECT,0,0,0,be-fabric-fw-v4,sx98p52hd,Service_leaf
sx98anrz1.network.microsoft.com,172.199.236.130,31:09.9,az-be,07:50.2,,IDLE,0,0,0,az-be-fw-v4,sx98p52ha,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:f::e06,31:09.9,az-be,07:49.9,,IDLE,0,0,0,az-be-fw-v6,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,172.199.225.150,31:09.9,inetfe,10:29.8,,ESTABLISHED,0,0,0,inetfe-fw-v4,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,172.199.225.194,31:09.9,inetfe,07:53.1,,IDLE,0,0,0,inetfe-hlb-v4,sx98f5bha,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:9::e12,31:09.9,support,10:32.1,,ESTABLISHED,0,0,0,support-fabric-fw-v6,sx98p52hc,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:2::f02,31:09.9,inetfe,07:54.3,,IDLE,0,0,0,inetfe-hlb-v6,sx98f5bha,Service_leaf
sx98anrz1.network.microsoft.com,172.199.225.198,31:09.9,inetfe,07:53.1,,ACTIVE,0,0,0,inetfe-hlb-v4,sx98f5bhb,Service_leaf
sx98anrz1.network.microsoft.com,172.199.236.134,31:10.0,az-be,07:50.2,,IDLE,0,0,0,az-be-fw-v4,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,2ff1:f801:3040:f::e02,31:10.0,az-be,07:50.1,,IDLE,0,0,0,az-be-fw-v6,sx98p52ha,Service_leaf
sx98anre1,172.199.42.240,31:10.0,inter-dc,26:57.4,,ESTABLISHED,0,0,0,macsec-db11-v4,d14x98anre1,MacSec
sx98anre1,172.199.226.4,31:10.0,inter-dc,46:44.4,,ESTABLISHED,0,0,0,inter-dc-tsl-v4,sx98anrz2,MacSec
sx98anre1,172.199.224.60,31:10.0,default,46:39.4,,ESTABLISHED,1,1,1,corp-tsl-v4,sx98anrz2,MacSec
sx98anre1,2ff1:f801:3040:1::79,31:10.0,default,46:44.4,,ESTABLISHED,0,0,0,corp-tsl-v6,sx98anrz2,MacSec
sx98anre1,172.199.42.227,31:10.0,inter-dc,28:23.6,,ESTABLISHED,0,0,0,macsec-cp1-v4,c11x98anre2,MacSec
sx98anre1,2ff1:4898:3040:d::e26,31:10.0,inter-dc,52:34.3,,ESTABLISHED,2,2,2,macsec-cp1-v6,c11x98anre2,MacSec
sx98anre1,172.199.42.244,31:10.0,inter-dc,15:36.3,,ESTABLISHED,0,0,0,macsec-db11-v4,d14x98anre2,MacSec
sx98anre1,2ff1:f801:3040:d::1,31:10.0,inter-dc,10:33.4,,ESTABLISHED,0,0,0,inter-dc-tsl-v6,sx98anrz1,MacSec
sx98anre1,172.199.226.0,31:10.0,inter-dc,10:34.5,,ESTABLISHED,6,0,0,inter-dc-tsl-v4,sx98anrz1,MacSec
sx98anrz1.network.microsoft.com,2ff1:f801:3040:3::e06,31:10.0,internal,53:34.8,,ESTABLISHED,0,0,0,internal-fw-v6,sx98p52hb,Service_leaf
sx98anrz1.network.microsoft.com,172.199.226.210,31:10.0,internal,11:05.1,,ESTABLISHED,0,0,0,internal-glb-v4,sx98f5bga,Service_leaf
